Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
20/12/2010,"90 Clonard Drive, Sandyford Road, Dundrum",,Dublin,"ﾀ470,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"92 Bunbury Gate Crescent, Swords",,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Aghadchor, Carrigart",,Donegal,"ﾀ244,492.52",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
20/12/2010,"Altamont, Rathmichael",,Dublin,"ﾀ1,237,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Apartment 1 Rookstown, Thormanby Road, Howth",,Dublin,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Apartment 125 Sevenoaks, Sarsfield Road, Inchicore",Dublin 10,Dublin,"ﾀ157,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Apartment 13  Block 3, River Walk, Inner Ring Road",,Waterford,"ﾀ228,023.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
20/12/2010,"Apartment 13 Block E3, Ennis House Clare Village, Clare Hall Dublin 17",,Dublin,"ﾀ114,493.39",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
20/12/2010,"Apartment 27, The Village, Stepaside",,Dublin,"ﾀ172,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Apartment No. 15, Atlantic Way, Bundoran",,Donegal,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"apt 17 Brookfield Court, Brookfield Green, Kimmage",,Dublin,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Apt 36 Malahide Marina Village, Malahide",,Dublin,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Apt 80 The Gateway, Ballymun, Co Dublin",,Dublin,"ﾀ82,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"APT. 75, GRESHAM HOUSE, CATHAL BRUAGH STREET",Dublin 1,Dublin,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"APT. 75, GRESHAM HOUSE, CATHAL BRUAGH STREET",Dublin 1,Dublin,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Ballinclea, Donard",,Wicklow,"ﾀ78,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Ballinguile, Churchtown, Mallow",,Cork,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"BALLYARREL, KILLYGORDON",,Donegal,"ﾀ145,374.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
20/12/2010,"brookfield house, kenagh",,Longford,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Butlerswood, Windgap, Co. Kilkenny",,Kilkenny,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Chapel Road, Clogherhead",,Louth,"ﾀ25,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Cloonboniagh, Mohill",,Leitrim,"ﾀ251,200.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
20/12/2010,"Creatland, St Johnston, Lifford",,Donegal,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"creev, ballymahon",,Longford,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Dromkeen, Innishannon",,Cork,"ﾀ187,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Drumass, Inniskeen",,Monaghan,"ﾀ255,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
20/12/2010,"Drumcaw, Newbliss",,Monaghan,"ﾀ41,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Glangristeen, Rathmore",,Kerry,"ﾀ15,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Glenbower, Coolbawn, Nenagh",,Tipperary,"ﾀ400,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
20/12/2010,"Inglewood, Rocklodge, Carrigrohane",,Cork,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"INVICTA HOUSE, CLOONCORRAUN, BALLINROBE",,Mayo,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Island Road, Newmarket",,Cork,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Kilmorebrannagh, Brannagh, Kildare",,Kildare,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Knockbaun, Belcarra, Castlebar",,Mayo,"ﾀ296,800.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Knoppogue, Ballyduff",,Kerry,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Lisnalanive, Anglesboro, Kilmallock",,Limerick,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Mayfield, Claremorris",,Mayo,"ﾀ122,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Meenakillew, Ardara",,Donegal,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Moyvilla, Oranmore, County Galway",,Galway,"ﾀ422,908.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
20/12/2010,"New Road, Clara",,Offaly,"ﾀ252,500.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"No 1 Braemor Grove, Churchtown",,Dublin,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"No. 19 The Lawn, Mountmassey, Macroom",,Cork,"ﾀ227,158.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
20/12/2010,"No. 2 Eden Road, Birr",,Offaly,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"RINROE, GRANGE, CO. SLIGO",,Sligo,"ﾀ44,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"St. Gerards, Rossa Avenue, Bishopstown",,Cork,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"SUNNYBANK, GOLFLINKS ROAD, CASTLETROY",,Limerick,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Tara, Beaverstown Road, Donabate",,Dublin,"ﾀ405,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"West Wing, Coastguard Station, Ardmore",,Waterford,"ﾀ475,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Woodville, Tramore Road",,Cork,"ﾀ260,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/12/2010,"Wottonstown, Station Road, Castlebellingham",,Louth,"ﾀ355,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"1 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"1 Dun na Ri, Coneyboro, Athy",,Kildare,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"1 Hillcrest, Tynagh, Loughrea",,Galway,"ﾀ180,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2010,"1 Sruth�n na Teorann, Carraroe.",,Galway,"�149,779.73",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2010,"1 Strand Cottages, The Bawn  Greystones",,Wicklow,"ﾀ237,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"10  Ros Alainn, Millstreet Road, Macroom",,Cork,"ﾀ185,021.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2010,"10 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"10 Cherry Grove, Delgany Wood, Delgany",,Wicklow,"ﾀ318,942.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"10 Hawthorn Crescent, Mullingar",,Westmeath,"ﾀ185,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"11 AUGUSTA, SOUTHFIELDS, ROSELARE",,Wexford,"ﾀ147,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"11 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"11 Olcovar, Shankill, County Dublin",,Dublin,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"12 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"12 Pebble Drive, Pebble Beach, Tramore",,Waterford,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"12 Sallymount Avenue, Ranelagh",Dublin 6,Dublin,"ﾀ545,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"127 Blackcastle Estate, Navan",,Meath,"ﾀ180,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"13 station house, seabrook, portmarnock",,Dublin,"ﾀ295,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"13 The Spires, Innishannon, Co Cork",,Cork,"ﾀ442,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"15  Corryard Wood, Drumshambo",,Leitrim,"ﾀ120,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2010,"16 Carriglea, Killenard",,Laois,"ﾀ320,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"16 Cluain Lorcan, Latlorcan",,Monaghan,"ﾀ182,071.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"16 WHITTON ROAD, TERENURE",,Dublin,"ﾀ365,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"17 Mountainview, Glengarriff",,Cork,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"17 Rivermeadow, Drummof",,Leitrim,"ﾀ98,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2010,"18 Castle Dawson, Maynooth",,Laois,"ﾀ370,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"19 Clonliffe Gardens, Clonliffe Road, Dublin 9",Dublin 9,Dublin,"ﾀ515,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"19 Glentow Road, Whitehall",,Dublin,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"19 MEADOWBROOK, HERONS WOOD, CARRIGALINE",,Cork,"ﾀ241,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"1a Patricks Avenue, Portarlington",,Offaly,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"2 Ard Cross, Camden Road, Crosshaven",,Cork,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"2 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"2 Hazel Court, Ballyhaunis",,Mayo,"ﾀ114,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"2 Inis Bui, Cappamore",,Limerick,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"2 Ivy Crescent, Brooklawns, 1st Sea Road",,Sligo,"ﾀ285,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"2 Magenta Hall, Santry",Dublin 9,Dublin,"ﾀ267,300.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"2 STRATTON WALK, ADAMSTOWN SQUARE, ADAMSTOWN",,Dublin,"ﾀ172,500.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"205 clonard road, crumlin",,Dublin,"ﾀ138,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"205 Cruise Park Drive, Cruise Park, Tyrrelstown",,Dublin,"ﾀ132,158.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"207 Cruise Park drive, Cruise Park, Tyrrelstown",,Dublin,"ﾀ132,158.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"21 Cill Carbon, Duleek, County Meath",,Meath,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"21 Seafield Crescent, Booterstown",,Dublin,"ﾀ590,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"213 Cruise Park Drive, Cruise Park, Tyrrelstown",,Dublin,"ﾀ132,158.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"217 Cruise Park Drive, Cruise Park, Tyrrelstown",,Dublin,"ﾀ132,158.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"22 Lorro Gate, Prospect, Athenry",,Galway,"ﾀ178,854.62",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"25  Cul Brannan, Ballybay",,Monaghan,"ﾀ99,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"25 Coldricks Pass, Dunshaughlin",,Meath,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"25 O'Kelly's Villa, Killarney",,Kerry,"ﾀ104,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"26 Benwhisken nView, Bundoran",,Donegal,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"268  Greenacres, Dundalk",,Louth,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"27 ashe road, shantalla, galway",,Galway,"ﾀ220,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"28 Cluain Dara, Leixlip",,Kildare,"ﾀ146,696.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"28 The Grange, Roscrea",,Tipperary,"ﾀ128,550.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"29 Eden Wood, Delgany",,Wicklow,"ﾀ415,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"29 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ138,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"29 Slade Castle Court, Saggart, Co Dublin",,Donegal,"ﾀ138,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"2, Rocklawn, Ballincollig",,Cork,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"3  PARK ROAD, CLONAKILTY",,Cork,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"3 Cluain Darragh, Newbliss",,Monaghan,"ﾀ90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"3 iona Avenue, Drumcondra",Dublin 9,Dublin,"ﾀ370,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"3 St Patricks Terrace, Lower Glanmire Road, Cork",,Cork,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"3 The Willows, Oldgrange Wood, Monasterevan",,Kildare,"ﾀ13,750.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"30 Ave Maria Park, Moate",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"300 Kylemore Road, Ballyfermot",Dublin 10,Dublin,"ﾀ129,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"31 De Lacey Abbey, Rathvilly",,Carlow,"ﾀ215,859.02",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"32 Booterstown Wood, Booterstown Ave  Booterstown",,Dublin,"ﾀ321,586.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"32 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ164,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"33 mary street, drogheda",,Louth,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"33 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ164,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"34 Abbey Road, Clonmel",,Tipperary,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"34 Baile an Choiste, Headford Road, Galway",,Galway,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"34 De Lacey Abbey, Rathvilly",,Carlow,"ﾀ220,264.31",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"34 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ164,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"35 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ164,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"35 The Gardens, Ballymacool, Letterkenny",,Donegal,"ﾀ86,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"36 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ164,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"37  Cadogen Road, Fairview",Dublin 3,Dublin,"ﾀ225,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"37 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ164,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"38 Killeen Avenue, Malahide",,Dublin,"ﾀ375,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"38 Slade Castle Court, Saggart, Co Dublin",,Dublin,"ﾀ138,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"39 Ashfield, Old Golf Links Road, Kilkenny",,Kilkenny,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"39 Churchfields, Ashbourne",,Meath,"ﾀ210,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"4 Brookville Park, Stradbrook, Blackrock",,Dublin,"ﾀ280,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"4 wesr terrace, parnell park, dundalk",,Louth,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"40 harbour court, georges place, dun laoghaire",,Dublin,"ﾀ194,214.90",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"40a carrickhill walk, portmarnok",,Dublin,"ﾀ365,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"41 Phoenix Court, Kilrush Road, Ennis",,Clare,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"42 St. Maelruans Park, Tallaght, Dublin 24",,Dublin,"ﾀ182,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"43 Liberty Court, Clanbrassil Street Lower, Dublin 8",,Dublin,"ﾀ187,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"45 Gort Leamhan, Tulla Road, Ennis",,Clare,"ﾀ214,977.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2010,"46A Broughton Street, Dundalk",,Louth,"ﾀ92,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"47 GREENVILLE TERRACE, SCR",,Dublin,"ﾀ325,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"5 Lios na hAbhann, Rooskey",,Roscommon,"ﾀ129,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"5 Pallas Derg, Newtown, Nenagh",,Tipperary,"ﾀ271,300.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"5 Slievebloom Road, Drimnagh, Dublin 12",,Dublin,"ﾀ152,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"52 Cedar Place, Ridgewood, Swords",,Dublin,"ﾀ189,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"56 Churchfields, Milltown, Dublin 14",Dublin 14,Dublin,"ﾀ450,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"6 springfield manor, red barns road, dundalk",,Louth,"ﾀ188,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"60 Pattison Estate, Mountmellick",,Laois,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"66 Athlumney Village, Navan",,Meath,"ﾀ287,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"68 Delvin Banks, Naul Village",,Dublin,"ﾀ185,022.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"7 Oakglynn, Craddockstown, Naas",,Kildare,"ﾀ387,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"7 Prince of Wales Terrace, Ballsbridge",Dublin 4,Dublin,"ﾀ795,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"7 Stiles Court, Clontarf",,Dublin,"ﾀ630,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"7 The Paddock, Enniscorthy",,Wexford,"ﾀ150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"73 Benmadigan Road, Drimnagh",Dublin 12,Dublin,"ﾀ122,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"75 MOBHI ROAD, GLASNEVIN",Dublin 9,Dublin,"ﾀ515,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"77 Cluain Lorcan, Latlorcan",,Monaghan,"ﾀ182,071.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"78 Cluain Lorcan, Latlorcan",,Monaghan,"ﾀ182,071.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"8 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"8 brookfield close, riverstown",,Sligo,"ﾀ100,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"81, Palmerston Road, Rathmines",Dublin 6,Dublin,"ﾀ900,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"82 Finglas Park, Finglas, Dublin 11",,Dublin,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"84 Ashbrook, Avenue Road, Dundalk",,Louth,"ﾀ145,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"84 Riverside Drive, Red Barns Road, Dundalk",,Louth,"ﾀ165,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"9 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"94 Fitzroy Avenue, Drumcondra",,Dublin,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"96 Foxfield, Carrickmacross",,Monaghan,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Apartment 2  Block A Melrose Court, Upper George's Street, Wexford",,Wexford,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Apartment 3  Block A  Melrose Court, Upper George's Street, Wexford",,Wexford,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Apartment 45, 109 Parnell Street, Dublin 1",,Dublin,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Apartment 75, 16 Kings Inn Street",,Dublin,"ﾀ238,800.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Apt 2  LOngford House, Spencer Dock, North Wall Quay",,Dublin,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Apt 20 Block E3, Ennis House Clare Village, Clare Hall",Dublin 17,Dublin,"ﾀ179,950.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2010,"Apt 45  Cedar Place, The Cedars  Ridgewood, Forrest Rd  Swords",,Dublin,"ﾀ171,806.16",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2010,"Apts 413  414  415  417  418  421, The Ridgepool Hotel, Ballina",,Mayo,"ﾀ693,200.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Ballaman, Ferns",,Wexford,"ﾀ335,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Ballinamanagh, Clarinbridge",,Galway,"ﾀ205,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Ballinluska, Myrtleville, Co Cork",,Cork,"ﾀ258,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"BALLYDONAREA, LOTT LANE, KILCOOLE",,Wicklow,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Ballyglass, Grenagh",,Cork,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Baskin, Drumraney, Athlone",,Westmeath,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"boley, abbeyleix",,Laois,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Clooneenbaun, Roscommon",,Roscommon,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Coom, Gneeveguilla, Rathmore",,Kerry,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"cornadough, newtowncashel",,Longford,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Corskeagh, Frenchpark",,Roscommon,"ﾀ57,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Crossanstown, Ballivor",,Meath,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Curnalee, Curraghboy",,Roscommon,"ﾀ83,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2010,"Darrenstown, Kilmallock",,Limerick,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
