Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
21/12/2011,"Coolfore Road, Ardbraccan, Navan",,Meath,"ﾀ255,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"DERRINWIN, DRUMKEERIN",,Leitrim,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Drumardag, Letterkenny",,Donegal,"ﾀ398,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Drumfergus, Killygordon",,Donegal,"ﾀ122,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"East Commons, Tralee Road, Ardfert  Co. Kerry",,Kerry,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Elm Cottage, Cahore, Gorey",,Wexford,"ﾀ96,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Finnisk House, Dromana, Cappoquin",,Waterford,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Foilnamuck, Schull",,Cork,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Gortroe, Lombardstown, Mallow",,Cork,"ﾀ226,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Gort, Lecarrow, Athlone",,Roscommon,"ﾀ167,500.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2011,"Grange, Knocklong",,Limerick,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Inches, Eyries, Castletownbere",,Cork,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Ivy House, The Heritage, Killenard",,Laois,"ﾀ350,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2011,"Killeen, Dunany",,Meath,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"KILLEEN, NENAGH",,Tipperary,"ﾀ24,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Knockagolig, Liscarroll, Mallow",,Cork,"ﾀ140,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"Knocklishen Mor, Rathvilly",,Carlow,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Lands at Duleek, Duleek",,Meath,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Liscannor, Dough, Lahinch",,Clare,"ﾀ960,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Main Street, Malahide",,Dublin,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Main Street, Portarlington",,Laois,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"MAYSAL LODGE, BISHOPSWOOD LANE, THE WARD",,Dublin,"ﾀ301,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"No 1 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No 18 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"NO 21 Pierce Court, Paul Quay",,Wexford,"ﾀ53,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"No 22 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No 23 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"no 3 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No 33 Lawnsdale, Ballybofey",,Donegal,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"no 5 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. 12 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. 14 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. 2 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. 21 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"no. 7 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. 8 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. 9 Mountain View, Glengarriff",,Cork,"ﾀ60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/12/2011,"No. Slievenamon Retirement Village, Slievenamon Golf Club, Clonacody  Lisronagh  Clonmel",,Tipperary,"ﾀ165,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
21/12/2011,"No.2 Hillve, Cross, Douglas",,Cork,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Number 91A Alderwood, Cloughvalley Upper, Carrickmacross",,Monaghan,"ﾀ214,978.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
21/12/2011,"OCEAN VIEW, DERRYCASSEN, DOWNINGS",,Donegal,"ﾀ179,984.79",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Old Park (ow Shanacloyne), Bandon, Co. Cork",,Cork,"ﾀ112,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Ower, Headford",,Galway,"ﾀ41,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Pollinalty, Cloonfad",,Roscommon,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Rathcoursey Village, Midleton",,Cork,"ﾀ100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Raymead, 14 St Patricks Road, Turners Cross",,Cork,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Redfern House, Model Village, Tower",,Cork,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Richmond Harbour, Clondra",,Longford,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"River  Cottage, Rathsnagadan, Inistioge",,Kilkenny,"ﾀ360,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Rockspring, Liscarroll, Mallow",,Cork,"ﾀ45,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Rose Lodge, Thomastown, Kilmallock",,Limerick,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Salterstown, Annagassan",,Louth,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"St Gabriel's, Ballinderry, Mullingar",,Westmeath,"ﾀ142,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Taurmore, Newmarket",,Cork,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"The Bridge, Monemore, Emly",,Tipperary,"ﾀ47,850.00",Yes,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"The Cottage, Ballycoolan, Stradbally",,Laois,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"The Paddocks, Ballyboughal, Co Dublin",,Dublin,"ﾀ335,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Tinode, Blessington",,Wicklow,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/12/2011,"Westwater, Ballinglanna, Clonakilty",,Cork,"ﾀ70,834.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"'Cascia', San Antonio Park, Salthill",,Galway,"ﾀ152,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"1 Knockeragh, Tiernaboul, Killarney",,Kerry,"ﾀ193,832.59",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"1 Oak Green, Royal Oaks, Santry",,Dublin,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"1 Riverview, Hazelwood, Glanmire",,Cork,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"1 The Close, Clover Meadows  Belmont Road, Ferrybank",,Kilkenny,"ﾀ91,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"10 Mountain View, Glengarriff",,Cork,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"102 Riverside, Portarlington",,Laois,"ﾀ77,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"103  Beatty Park, Celbridge",,Kildare,"ﾀ122,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"107 Villa Park Gardens, Navan Road",,Dublin,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"11 Cramers Close, Belgooly, Cork",,Cork,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"11 Mill  Park, Foxford",,Mayo,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"11 The Drive, Broadale, Douglas",,Cork,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"12 ashurst, college rd, kilkenny",,Kilkenny,"ﾀ205,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"12 Clonough Drive, Castleisland",,Kerry,"ﾀ140,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"12 The Heights, Robswall, Malahide",,Dublin,"ﾀ436,123.34",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"120 Upper Trees Road, Mount Merrion",,Dublin,"ﾀ430,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"121 Braemor Road, Churchtown, Dublin 14",,Dublin,"ﾀ515,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"13 Drumlease, Dromahaire",,Leitrim,"ﾀ77,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"13 Ravensdale, Herons Wood, Carrigaline",,Cork,"ﾀ189,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"14 Cara Grove, Mullingar",,Westmeath,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"14 Castlewood Close, Castlewood Avenue, Rathmines",Dublin 6,Dublin,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"14 Ceol na Mara, Cliffoney, Co. Sligo",,Sligo,"ﾀ136,563.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"14 Finnsgreen, Finnstown Cloisters, Lucan",,Dublin,"ﾀ187,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"14 south dock place, ringsend",,Dublin,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"14 The Nurseries, Cherry Lane, Delgany",,Wicklow,"ﾀ690,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"15 Bloomfield Avenue, Portabello, Dublin 8",,Dublin,"ﾀ475,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"15 Ceol na Mara, Cliffony",,Sligo,"ﾀ110,132.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
22/12/2011,"16 Hazelwood, Taylors Hill",,Galway,"ﾀ419,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"16 Marley Court, Rathfarnham",,Dublin,"ﾀ290,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"169 The Oak, Charleville Square, Rathfarnham",,Dublin,"ﾀ203,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"17  The Drive, Inis Alainn, Cobh",,Cork,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"17 Morehampton Terrace, Donnybrook",Dublin 4,Dublin,"ﾀ420,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"17 The Willow, Stepaside",Dublin 18,Dublin,"ﾀ168,281.94",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"171 Seafield Road East, Clontarf",Dublin 3,Dublin,"ﾀ950,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"18 Domville Grove, Killiney",,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"18 Lissoran, Ballinspittle",,Cork,"ﾀ99,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"183 Swords Road, Whitehall",Dublin 9,Dublin,"ﾀ290,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"19  College Green, Dunmore Road, Tuam",,Galway,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"190 Crodaun forest Park, Celbridge",,Kildare,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"2 De Courcy Square, Glasnevin, Dublin",Dublin 9,Dublin,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"2 Melville Grove, Finglas",,Dublin,"ﾀ178,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"2 New Haggard Road, Trim",,Meath,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"2 St Grellans Court, Monkstown Road, Monkstown",,Dublin,"ﾀ262,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"20 ALDER GROVE, OLDTOWN DEMESNE NAAS",,Kildare,"ﾀ220,264.30",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"21 Chancel Drive, Churchill Meadows, Raheen",,Limerick,"ﾀ177,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"21 Jeath Square, McKee Avenue, Finglas",Dublin 11,Dublin,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"21 Marlton Grove, Marlton Road, Wicklow Town",,Wicklow,"ﾀ187,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"21 Woodview, Ashford, County Wicklow",,Wicklow,"ﾀ93,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"22 Jardin Drive, Loughrea",,Galway,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"22 The Heights, Robswall, Malahide",,Dublin,"ﾀ436,124.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"23 Abbeygrove, Gowran",,Kilkenny,"ﾀ96,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"23 Clermont Manor, Blackrock",,Louth,"ﾀ168,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"23 Garran na Coille, Claureen, Ennis",,Clare,"ﾀ268,721.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"235 Olcovar, Shankhill",,Dublin,"ﾀ192,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"24 Brookdale Road, Swords",,Dublin,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"243 ROS CAOIN, ROSCAM, GALWAY",,Galway,"ﾀ255,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"25 Holywell Grove, Sea Road, Kilcoole",,Wicklow,"ﾀ176,200.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"25 The Laurels, Woodtown Lodge",,Sligo,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"25 Woodgrove, Forest Road, Carrigaline",,Cork,"ﾀ325,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"26 Bonaventure Place, Greenmount",,Cork,"ﾀ108,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"26 Raithin Eoghan, Mullingar",,Westmeath,"ﾀ52,863.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
22/12/2011,"27 Amberwood, Ballivor",,Meath,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"28 Brockton Avenue, Hollybrook, Ferrybank",,Kilkenny,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"28 finsbury Park, Churchtown, Dublin 14",Dublin 14,Dublin,"ﾀ470,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"28 Seabury, Station Road, Rosslare Strand",,Wexford,"ﾀ127,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"28 The Way, Meadowvale, Arklow",,Wicklow,"ﾀ186,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"29 The Orchards, Herons Wood, Carrigaline",,Cork,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"29 Whitebarn Road, Churchtown",,Dublin,"ﾀ325,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"29a Cameron Court, Cork Street, Dublin 8",,Dublin,"ﾀ100,413.22",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"3 Foxhill Avenue, Donaghmede",,Dublin,"ﾀ195,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"3 Knocklyne Close, Sunhill, Killorglin",,Kerry,"ﾀ211,453.74",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"3 Woodstown Heath, Knocklyon",Dublin 16,Dublin,"ﾀ282,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"30 Newtown Court, Maynooth",,Kildare,"ﾀ177,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"31 Avenue Grove, The Avenue, Gorey",,Wexford,"ﾀ150,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"31 Beneavin Park, Glasnevin, Dublin 11",,Dublin,"ﾀ190,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"31 Casino Road, Marino",,Dublin,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"31 Nugent Road, Churchtown, Dublin 14",,Dublin,"ﾀ290,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"32 Bothar Lein, Artane",,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"32 Brickfield Gardens, Newry Road, Dundalk",,Louth,"ﾀ135,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"32 Rathin Eoghan, Mullingar",,Westmeath,"ﾀ52,864.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
22/12/2011,"33 Cedarwood Grove, Glasnevin, Dublin",Dublin 11,Dublin,"ﾀ130,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"34 Cloughleigh Road, Ennis",,Clare,"ﾀ90,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"34 IVAR STREET, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,"ﾀ167,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"34 St. Annes, Kimmage Road West",,Dublin,"ﾀ183,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"35 Cascade Park, Clonmel",,Tipperary,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"35 Willbrook Lawns, Rathfarnham, Dublin 14",,Dublin,"ﾀ395,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"36A Brook Square, South Terrace, Cork",,Cork,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"37 Foxwood, Garryduff, Rochestown",,Cork,"ﾀ224,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"37 Kilmalum Avenue, Blessington Manor, Blessington",,Kildare,"ﾀ220,264.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"37 Susanville Road, Drumcondra",Dublin 3,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"37, Ballyogan Drive, Carrickmines",,Dublin,"ﾀ79,750.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"38 Millbrae Meadows, Carndonagh",,Donegal,"ﾀ76,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"38 Parsons Court, Newcastle, County Dublin",,Dublin,"ﾀ265,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"39 Gleann Na Riogh Drive, Naas",,Kildare,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"4 Dromin Manor, Dromin",,Louth,"ﾀ101,322.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"4 Killashee House, Spencer Dock, North Wall Quay",,Dublin,"ﾀ135,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
22/12/2011,"42 Youghal Bay, Youghal",,Cork,"ﾀ159,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"43 Clybaun Court, Clybaun Road, Galway",,Galway,"ﾀ305,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
22/12/2011,"43 SHANACLOON, SHANBALLA, ENNIS",,Clare,"ﾀ115,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"46 CNOIC CAISLEAN, BALLYGUNNER, WATERFORD",,Waterford,"ﾀ88,348.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"47 Kilworth Road, Drimnagh",,Dublin,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"48 Ardmore Park, Bray",,Wicklow,"ﾀ217,500.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"48B Bellefield Road, Enniscorthy, Wexford",,Wexford,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"49 Tuscany Downs, Raheny, Dublin 5",,Dublin,"ﾀ100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"4A Fonthill Road, Ballyboden, Rathfarnham",Dublin 14,Dublin,"ﾀ215,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"5  Carlisle Terrace, Sunday's Well Road, Cork",,Cork,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"5 BREAGAGH HOUSE, THE PADDOCKS, KILKENNY",,Kilkenny,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"5 Gleann Bhearu, Cois Bhearu, Athy",,Kildare,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"50 Devon Park, Salthill, Galway",,Galway,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"52 Jardin Drive, Loughrea",,Galway,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"53 Eden Villas, Glasthule",,Dublin,"ﾀ187,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"54 Verdemont, Blanchardstown, Dublin 15",,Dublin,"ﾀ113,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"57 Huntstown Wood, Clonsilla, Dublin 15",,Dublin,"ﾀ129,950.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"57 The Grange, Borris Little, Portlaoise",,Laois,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"58 Bishopsfield, Grantstown, Waterford",,Waterford,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"58 gleanntan, golf links road, castletroy",,Limerick,"ﾀ181,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"58 Lake Lawn, Well Road, Douglas",,Cork,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"59 Alder Grove, Oldtown Demesne, Naas",,Kildare,"ﾀ240,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
22/12/2011,"5&6 Collinstown Grove, Clondalkin",,Dublin,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"6 Cherrymount, Rampark  Jenkinstown, Dundalk",,Louth,"ﾀ390,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"61 Glenbawn, castlecomer Court",,Kilkenny,"ﾀ135,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"67 & 67A Hyde Square, Rear of 646A 646B and 648-666, South Circular Road",,Dublin,"ﾀ180,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"68 Brightwater, Knocknagore, Crosshaven",,Cork,"ﾀ118,061.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"7 Castleland Park Avenue, Balbriggan",,Dublin,"ﾀ193,832.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"7 galway bay apartments, salthill",,Galway,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"70 Berry Hill, Castlelyons",,Cork,"ﾀ200,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/12/2011,"72 Cullairbaun Road, Tuam Road, Athenry",,Galway,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"75  Trotonville Road, Sandymount",Dublin 4,Dublin,"ﾀ650,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"8  Bridge Street, Croom",,Limerick,"ﾀ20,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"8 Ardlea, Dunshaughlin",,Mayo,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"8 Grange Cove, Dunmore Road, Waterford",,Waterford,"ﾀ295,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"8 Hillcrest, Roosky, Claremorris",,Mayo,"ﾀ134,361.23",No,No,Second-Hand Dwelling house /Apartment,
22/12/2011,"8 Raleigh Row, Galway",,Galway,"ﾀ71,000.00",No,No,Second-Hand Dwelling house /Apartment,
